2022-07-10 14:40:23,445 Started
2022-07-10 14:40:23,467 Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 14:40:24,464 https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 14:40:24,714 Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 14:40:24,930 https://ru.hexlet.io:443 "GET /lessons.rss HTTP/1.1" 200 None
2022-07-10 14:40:24,951 Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 14:40:26,365 https://ru.hexlet.io:443 "GET /courses.html HTTP/1.1" 200 None
2022-07-10 14:40:26,480 was debuged
2022-07-10 14:40:26,481 Alarm!!!!!
2022-07-10 14:40:26,481 Finished
2022-07-10 14:42:49,917 Loader started
2022-07-10 14:42:49,920 Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 14:42:50,568 https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 14:42:50,574 was debuged
2022-07-10 14:42:50,575 Alarm!!!!!
2022-07-10 14:42:50,819 Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 14:42:51,034 https://ru.hexlet.io:443 "GET /lessons.rss HTTP/1.1" 200 None
2022-07-10 14:42:51,051 Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 14:42:51,951 https://ru.hexlet.io:443 "GET /courses.html HTTP/1.1" 200 None
2022-07-10 14:42:52,039 was debuged
2022-07-10 14:42:52,039 Alarm!!!!!
2022-07-10 14:42:52,039 Loader finished
15:02:19,202 root INFO Loader started
15:02:19,259 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
15:02:20,200 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
15:02:20,206 root DEBUG was debuged
15:02:20,206 root WARNING Alarm!!!!!
15:02:20,482 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
15:02:20,716 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /lessons.rss HTTP/1.1" 200 None
15:02:20,728 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
15:02:21,882 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /courses.html HTTP/1.1" 200 None
15:02:21,994 root DEBUG was debuged
15:02:21,994 root WARNING Alarm!!!!!
15:02:21,994 root INFO Loader finished
2022-07-10 15:39:08,357,357 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 15:39:08,587,587 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /lessons.rss HTTP/1.1" 200 None
2022-07-10 15:39:08,606,606 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 15:39:09,789,789 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /courses.html HTTP/1.1" 200 None
2022-07-10 15:39:09,880,880 root INFO Loader finished
2022-07-10 19:52:09,509,509 root INFO Loader started
2022-07-10 19:52:09,513,513 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 19:52:10,405,405 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 19:52:10,643,643 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 19:52:10,880,880 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /lessons.rss HTTP/1.1" 200 None
2022-07-10 19:52:10,895,895 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 19:52:11,934,934 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /courses.html HTTP/1.1" 200 None
2022-07-10 19:52:12,019,19 root INFO Loader finished
2022-07-10 20:03:48,940,940 root INFO Loader started
2022-07-10 20:03:48,944,944 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:03:49,872,872 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 20:05:30,534,534 root INFO Loader started
2022-07-10 20:05:30,538,538 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:05:31,439,439 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 20:06:26,757,757 root INFO Loader started
2022-07-10 20:06:26,761,761 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:06:27,679,679 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 20:07:02,934,934 root INFO Loader started
2022-07-10 20:07:02,938,938 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:07:03,943,943 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 20:07:45,675,675 root INFO Loader started
2022-07-10 20:07:45,679,679 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:07:46,947,947 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 20:11:09,426,426 root INFO Loader started
2022-07-10 20:11:09,430,430 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:11:10,276,276 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 20:12:06,336,336 root INFO Loader started
2022-07-10 20:12:06,340,340 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:12:07,173,173 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 20:14:00,337,337 root INFO Loader started
2022-07-10 20:14:00,341,341 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:14:01,216,216 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 20:14:01,466,466 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:14:01,708,708 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /lessons.rss HTTP/1.1" 200 None
2022-07-10 20:14:01,714,714 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:14:02,559,559 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /courses.html HTTP/1.1" 200 None
2022-07-10 20:14:02,672,672 root INFO Loader finished
2022-07-10 20:16:02,333,333 root INFO Loader started
2022-07-10 20:16:02,337,337 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:16:03,259,259 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 20:16:03,488,488 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:16:03,714,714 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /lessons.rss HTTP/1.1" 200 None
2022-07-10 20:16:03,731,731 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:16:04,824,824 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /courses.html HTTP/1.1" 200 None
2022-07-10 20:16:04,917,917 root INFO Loader finished
2022-07-10 20:22:22,362,362 root INFO                             Loader started
2022-07-10 20:22:22,366,366 urllib3.connectionpool DEBUG                             Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:22:23,346,346 urllib3.connectionpool DEBUG                             https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 20:22:23,584,584 urllib3.connectionpool DEBUG                             Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:22:23,799,799 urllib3.connectionpool DEBUG                             https://ru.hexlet.io:443 "GET /lessons.rss HTTP/1.1" 200 None
2022-07-10 20:22:23,813,813 urllib3.connectionpool DEBUG                             Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:22:24,734,734 urllib3.connectionpool DEBUG                             https://ru.hexlet.io:443 "GET /courses.html HTTP/1.1" 200 None
2022-07-10 20:22:24,827,827 root INFO                             Loader finished
2022-07-10 20:30:27,156,156 root INFO                             Loader started
2022-07-10 20:30:27,160,160 urllib3.connectionpool DEBUG                             Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:30:27,995,995 urllib3.connectionpool DEBUG                             https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 20:30:44,737,737 root INFO                             Loader started
2022-07-10 20:30:44,742,742 urllib3.connectionpool DEBUG                             Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:30:45,658,658 urllib3.connectionpool DEBUG                             https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 20:32:15,231,231 root INFO                             Loader started
2022-07-10 20:32:15,234,234 urllib3.connectionpool DEBUG                             Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:32:16,000,0 urllib3.connectionpool DEBUG                             https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 20:32:16,236,236 urllib3.connectionpool DEBUG                             Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:32:16,454,454 urllib3.connectionpool DEBUG                             https://ru.hexlet.io:443 "GET /lessons.rss HTTP/1.1" 200 None
2022-07-10 20:32:16,469,469 urllib3.connectionpool DEBUG                             Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:32:17,346,346 urllib3.connectionpool DEBUG                             https://ru.hexlet.io:443 "GET /courses.html HTTP/1.1" 200 None
2022-07-10 20:32:17,439,439 root INFO                             Loader finished
2022-07-10 20:36:53,926,926 root INFO                             Loader started
2022-07-10 20:36:53,929,929 urllib3.connectionpool DEBUG                             Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:36:54,601,601 urllib3.connectionpool DEBUG                             https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 20:36:54,840,840 urllib3.connectionpool DEBUG                             Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:36:55,053,53 urllib3.connectionpool DEBUG                             https://ru.hexlet.io:443 "GET /lessons.rss HTTP/1.1" 200 None
2022-07-10 20:36:55,066,66 urllib3.connectionpool DEBUG                             Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:36:56,041,41 urllib3.connectionpool DEBUG                             https://ru.hexlet.io:443 "GET /courses.html HTTP/1.1" 200 None
2022-07-10 20:36:56,130,130 root INFO                             Loader finished
2022-07-10 20:37:28,339,339 root INFO                         Loader started
2022-07-10 20:37:28,343,343 urllib3.connectionpool DEBUG                         Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:37:29,250,250 urllib3.connectionpool DEBUG                         https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 20:37:29,530,530 urllib3.connectionpool DEBUG                         Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:37:29,757,757 urllib3.connectionpool DEBUG                         https://ru.hexlet.io:443 "GET /lessons.rss HTTP/1.1" 200 None
2022-07-10 20:37:29,775,775 urllib3.connectionpool DEBUG                         Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:37:30,631,631 urllib3.connectionpool DEBUG                         https://ru.hexlet.io:443 "GET /courses.html HTTP/1.1" 200 None
2022-07-10 20:37:30,726,726 root INFO                         Loader finished
2022-07-10 20:39:21,989,                         989 root INFO Loader started
2022-07-10 20:39:21,996,                         996 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:39:23,249,                         249 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 20:39:23,499,                         499 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:39:23,772,                         772 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /lessons.rss HTTP/1.1" 200 None
2022-07-10 20:39:23,784,                         784 urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:39:25,105,                         105 urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /courses.html HTTP/1.1" 200 None
2022-07-10 20:39:25,201,                         201 root INFO Loader finished
2022-07-10 20:41:04,485, root INFO Loader started
2022-07-10 20:41:04,489, urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:41:05,657, urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 20:41:05,890, urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:41:06,145, urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /lessons.rss HTTP/1.1" 200 None
2022-07-10 20:41:06,150, urllib3.connectionpool DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:41:07,018, urllib3.connectionpool DEBUG https://ru.hexlet.io:443 "GET /courses.html HTTP/1.1" 200 None
2022-07-10 20:41:07,116, root INFO Loader finished
2022-07-10 20:42:12,405, INFO Loader started
2022-07-10 20:42:12,409, DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:42:13,391, DEBUG https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-10 20:42:13,617, DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:42:13,839, DEBUG https://ru.hexlet.io:443 "GET /lessons.rss HTTP/1.1" 200 None
2022-07-10 20:42:13,855, DEBUG Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-10 20:42:15,271, DEBUG https://ru.hexlet.io:443 "GET /courses.html HTTP/1.1" 200 None
2022-07-10 20:42:15,385, INFO Loader finished
2022-07-10 21:09:39,166, INFO Loader started
2022-07-10 21:09:39,170, DEBUG Starting new HTTPS connection (1): www.sports.ru:443
2022-07-10 21:09:39,276, DEBUG https://www.sports.ru:443 "GET /tribuna/blogs/fotoblog/3060148.html HTTP/1.1" 200 None
2022-07-10 21:09:39,549, DEBUG Starting new HTTPS connection (1): www.sports.ru:443
2022-07-10 21:09:39,608, DEBUG https://www.sports.ru:443 "GET /tribuna/blogs/fotoblog/3060148.html HTTP/1.1" 200 None
2022-07-10 21:09:39,624, DEBUG Starting new HTTPS connection (1): www.sports.ru:443
2022-07-10 21:09:39,767, DEBUG https://www.sports.ru:443 "GET /amp/post/3060148/.html HTTP/1.1" 404 None
2022-07-10 21:09:39,785, DEBUG Starting new HTTPS connection (1): www.sports.ru:443
2022-07-10 21:09:40,040, DEBUG https://www.sports.ru:443 "GET /apple-touch-icon-76.png HTTP/1.1" 200 4357
2022-07-10 21:09:40,052, DEBUG Starting new HTTPS connection (1): www.sports.ru:443
2022-07-10 21:09:40,332, DEBUG https://www.sports.ru:443 "GET /apple-touch-icon-120.png HTTP/1.1" 200 6627
2022-07-10 21:09:40,339, DEBUG Starting new HTTPS connection (1): www.sports.ru:443
2022-07-10 21:09:40,383, DEBUG https://www.sports.ru:443 "GET /apple-touch-icon-152.png HTTP/1.1" 200 8179
2022-07-10 21:09:40,389, DEBUG Starting new HTTPS connection (1): www.sports.ru:443
2022-07-10 21:09:40,444, DEBUG https://www.sports.ru:443 "GET /apple-touch-icon-1024.png HTTP/1.1" 200 33790
2022-07-10 21:09:40,451, DEBUG Starting new HTTPS connection (1): www.sports.ru:443
2022-07-10 21:09:40,501, DEBUG https://www.sports.ru:443 "GET /apple-touch-icon-1024.png HTTP/1.1" 200 33790
2022-07-10 21:09:40,511, DEBUG Starting new HTTPS connection (1): www.sports.ru:443
2022-07-10 21:09:40,553, DEBUG https://www.sports.ru:443 "GET /favicon.ico HTTP/1.1" 200 775
2022-07-10 21:09:40,560, DEBUG Starting new HTTPS connection (1): www.sports.ru:443
2022-07-10 21:09:40,613, DEBUG https://www.sports.ru:443 "GET /dynamic_images/post/306/014/8/share/bee6ce_no_text.jpg HTTP/1.1" 200 119802
2022-07-10 21:09:40,633, DEBUG Starting new HTTPS connection (1): www.sports.ru:443
2022-07-10 21:09:40,678, DEBUG https://www.sports.ru:443 "GET /rss/topnews.xml HTTP/1.1" 200 None
2022-07-10 21:09:40,823, INFO Loader finished
2022-07-11 23:28:39,522 | DEBUG | Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-11 23:28:40,299 | DEBUG | https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-11 23:28:40,556 | DEBUG | Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-11 23:28:40,780 | DEBUG | https://ru.hexlet.io:443 "GET /lessons.rss HTTP/1.1" 200 None
2022-07-11 23:28:40,794 | DEBUG | Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-11 23:28:41,550 | DEBUG | https://ru.hexlet.io:443 "GET /courses.html HTTP/1.1" 200 None
2022-07-12 23:51:47,060 | ERROR | 
Traceback (most recent call last):
  File "/home/frog/python-project-lvl3/page_loader/download.py", line 94, in download_content
    r.raise_for_status()
  File "/home/frog/my_env/lib/python3.8/site-packages/requests/models.py", line 1021, in raise_for_status
    raise HTTPError(http_error_msg, response=self)
requests.exceptions.HTTPError: 404 Client Error: Not Found for url: https://www.sports.ru/amp/post/3060680/.html
2022-07-12 23:55:25,981 | ERROR | ..
Traceback (most recent call last):
  File "/home/frog/python-project-lvl3/page_loader/download.py", line 94, in download_content
    r.raise_for_status()
  File "/home/frog/my_env/lib/python3.8/site-packages/requests/models.py", line 1021, in raise_for_status
    raise HTTPError(http_error_msg, response=self)
requests.exceptions.HTTPError: 404 Client Error: Not Found for url: https://www.sports.ru/amp/post/3060680/.html
2022-07-13 00:09:56,308 | ERROR | 
Traceback (most recent call last):
  File "/home/frog/python-project-lvl3/page_loader/download.py", line 106, in download_content
    r.raise_for_status()
  File "/home/frog/my_env/lib/python3.8/site-packages/requests/models.py", line 1021, in raise_for_status
    raise HTTPError(http_error_msg, response=self)
requests.exceptions.HTTPError: 404 Client Error: Not Found for url: https://www.sports.ru/amp/post/3060680/.html
2022-07-13 00:14:06,717 | ERROR | 
Traceback (most recent call last):
  File "/home/frog/python-project-lvl3/page_loader/download.py", line 94, in download_content
    r.raise_for_status()
  File "/home/frog/my_env/lib/python3.8/site-packages/requests/models.py", line 1021, in raise_for_status
    raise HTTPError(http_error_msg, response=self)
requests.exceptions.HTTPError: 404 Client Error: Not Found for url: https://www.sports.ru/amp/post/3060680/.html
2022-07-13 00:16:29,127 | ERROR | 
Traceback (most recent call last):
  File "/home/frog/python-project-lvl3/page_loader/download.py", line 96, in download_content
    r.raise_for_status()
  File "/home/frog/my_env/lib/python3.8/site-packages/requests/models.py", line 1021, in raise_for_status
    raise HTTPError(http_error_msg, response=self)
requests.exceptions.HTTPError: 404 Client Error: Not Found for url: https://www.sports.ru/amp/post/3060680/.html
2022-07-13 08:43:39,912 | DEBUG | Starting new HTTPS connection (1): www.sports.ru:443
2022-07-13 08:43:40,428 | DEBUG | https://www.sports.ru:443 "GET /tribuna/blogs/voronin/3060680.html HTTP/1.1" 200 None
2022-07-13 08:43:40,728 | DEBUG | Starting new HTTPS connection (1): www.sports.ru:443
2022-07-13 08:43:41,548 | DEBUG | https://www.sports.ru:443 "GET /tribuna/blogs/voronin/3060680.html HTTP/1.1" 200 None
2022-07-13 08:43:41,601 | DEBUG | Starting new HTTPS connection (1): www.sports.ru:443
2022-07-13 08:43:41,718 | DEBUG | https://www.sports.ru:443 "GET /amp/post/3060680/.html HTTP/1.1" 404 None
2022-07-13 08:43:41,734 | DEBUG | Starting new HTTPS connection (1): www.sports.ru:443
2022-07-13 08:43:41,775 | DEBUG | https://www.sports.ru:443 "GET /apple-touch-icon-76.png HTTP/1.1" 200 4357
2022-07-13 08:43:41,782 | DEBUG | Starting new HTTPS connection (1): www.sports.ru:443
2022-07-13 08:43:41,816 | DEBUG | https://www.sports.ru:443 "GET /apple-touch-icon-120.png HTTP/1.1" 200 6627
2022-07-13 08:43:41,820 | DEBUG | Starting new HTTPS connection (1): www.sports.ru:443
2022-07-13 08:43:41,854 | DEBUG | https://www.sports.ru:443 "GET /apple-touch-icon-152.png HTTP/1.1" 200 8179
2022-07-13 08:43:41,858 | DEBUG | Starting new HTTPS connection (1): www.sports.ru:443
2022-07-13 08:43:41,903 | DEBUG | https://www.sports.ru:443 "GET /apple-touch-icon-1024.png HTTP/1.1" 200 33790
2022-07-13 08:43:41,908 | DEBUG | Starting new HTTPS connection (1): www.sports.ru:443
2022-07-13 08:43:41,950 | DEBUG | https://www.sports.ru:443 "GET /apple-touch-icon-1024.png HTTP/1.1" 200 33790
2022-07-13 08:43:41,956 | DEBUG | Starting new HTTPS connection (1): www.sports.ru:443
2022-07-13 08:43:41,993 | DEBUG | https://www.sports.ru:443 "GET /favicon.ico HTTP/1.1" 200 775
2022-07-13 08:43:41,997 | DEBUG | Starting new HTTPS connection (1): www.sports.ru:443
2022-07-13 08:43:42,055 | DEBUG | https://www.sports.ru:443 "GET /dynamic_images/post/306/068/0/share/c14985_no_text.jpg HTTP/1.1" 200 198582
2022-07-13 08:43:42,097 | DEBUG | Starting new HTTPS connection (1): www.sports.ru:443
2022-07-13 08:43:42,135 | DEBUG | https://www.sports.ru:443 "GET /rss/topnews.xml HTTP/1.1" 200 None
2022-07-14 23:03:24,537 | DEBUG | Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-14 23:03:25,818 | DEBUG | https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-14 23:03:26,059 | DEBUG | Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-14 23:03:26,276 | DEBUG | https://ru.hexlet.io:443 "GET /lessons.rss HTTP/1.1" 200 None
2022-07-14 23:03:26,289 | DEBUG | Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-14 23:03:27,219 | DEBUG | https://ru.hexlet.io:443 "GET /courses.html HTTP/1.1" 200 None
2022-07-14 23:04:06,890 | DEBUG | Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-14 23:04:07,712 | DEBUG | https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-14 23:06:16,271 | DEBUG | Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-14 23:06:17,361 | DEBUG | https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
2022-07-14 23:08:49,767 | DEBUG | Starting new HTTPS connection (1): ru.hexlet.io:443
2022-07-14 23:08:50,647 | DEBUG | https://ru.hexlet.io:443 "GET /courses HTTP/1.1" 200 None
